Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-07-16 10:00,0.811,38.46315558254717,129.21436438639233,19.728,12.393,168.00558927193904
2023-07-16 11:00,0.739,32.43485764491636,151.08068624738553,19.987,12.565,188.68525666612496
2023-07-16 12:00,0.548,29.90207087781721,177.80392479791612,19.674,12.612,145.7935195840626
2023-07-16 13:00,0.442,31.78094841388708,204.98783855350464,19.334,12.471,115.97873655164273
2023-07-16 14:00,0.37,37.372396658457376,227.69632729818957,19.081,12.176,96.21534935834542
2023-07-16 15:00,0.27,45.205406675300914,245.31665855821703,18.679,11.708,68.94770547374647
2023-07-16 16:00,0.1909999999999999,54.14058198306306,259.4468061789964,18.214,11.105,48.319369724027716
2023-07-16 17:00,0.123,63.47912207714006,271.6083834082348,17.699,10.37,30.08419481698424
2023-07-16 18:00,0.06,72.76262428691064,282.8536411812326,17.065,9.768,14.557023538314859
2023-07-17 05:00,0.147,82.99795435889341,64.37018744361563,14.769,7.821,22.445978480066746
2023-07-17 06:00,0.284,74.26435852796304,75.45519462231715,15.882,8.188,31.94448993425227
2023-07-17 07:00,0.431,65.033521464919,86.64341337225096,16.96,8.567,40.20150083649657
2023-07-17 08:00,0.5609999999999999,55.68782875123666,98.61788557560487,17.901,8.877,51.448580517460236
2023-07-17 09:00,0.671,46.66565183545272,112.3652522572698,18.705,9.233,104.24816912218877
2023-07-17 10:00,0.755,38.61631330030899,129.32410788026874,19.437,9.698,158.92069581706917
2023-07-17 11:00,0.792,32.59935714883032,151.14401942552558,20.004,10.02,199.34818724560319
2023-07-17 12:00,0.785,30.069482198929485,177.77038496498108,20.374,9.993,198.02748949309725
2023-07-17 13:00,0.757,31.93535716708868,204.8600121342898,20.632,9.915,163.52378738658916
2023-07-17 14:00,0.687,37.50742754107373,227.52982682992615,20.755,9.834,118.82783221643568
2023-07-17 15:00,0.5840000000000001,45.325654986932825,245.1494738572897,20.673,9.562,70.2375177314765
2023-07-17 16:00,0.4539999999999999,54.25313108013445,259.2909262607305,20.384,9.396,37.36473881126343
2023-07-17 17:00,0.302,63.5900033508234,271.4651646732381,19.854,8.916,28.334155265702396
2023-07-17 18:00,0.145,72.87641686638307,282.72191800232724,18.817,8.209,21.598620239041527
2023-07-17 19:00,0.027,81.73140016722594,293.7826644547968,16.917,8.098,3.4009126654162944
2023-07-18 05:00,0.069,83.14363735241199,64.4587863613989,14.14,3.192,14.934540147769692
2023-07-18 06:00,0.123,74.40665379835079,75.55539994282321,14.67,3.471,29.937120361380444
