Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-01-25 09:00,0.11,81.58368826758459,135.02280822730273,0.628,4.116,23.856435157589175
2023-01-25 10:00,0.149,75.78959741389086,148.20277273829277,1.27,3.9,35.838086164466
2023-01-25 11:00,0.1669999999999999,71.86970924741996,162.3877229924675,1.832,4.106,42.549579636328524
2023-01-25 12:00,0.141,70.2056684665911,177.27743543598626,2.231,4.774,35.33712130859172
2023-01-25 13:00,0.098,70.97693250016655,192.29033378424677,2.367,5.54,21.61969157271188
2023-01-25 14:00,0.049,74.09840703286898,206.791305033904,2.385,6.07,10.212135229459484
2023-01-26 09:00,0.069,81.39217944293082,134.8573196713611,4.029,9.656,14.417065198105325
2023-01-26 10:00,0.1149999999999999,75.5764386726795,148.0615314423702,4.723,9.655,28.417008761942494
2023-01-26 11:00,0.1589999999999999,71.63731554939011,162.28027445251007,5.386,9.954,41.43010071236885
2023-01-26 12:00,0.194,69.95901618327281,177.21271174914375,5.947,10.334,48.520791550928514
2023-01-26 13:00,0.188,70.72341568741876,192.27218552504976,6.318,10.528,40.86503875481505
2023-01-26 14:00,0.13,73.84567104801931,206.81657274369584,6.39,10.546,28.76381123097057
2023-01-26 15:00,0.0479999999999999,79.00667165007928,220.42206512299745,6.064,10.941,7.335020276849309
2023-01-27 09:00,0.132,81.19338632131367,134.69172600167934,5.233,8.677,27.41443977694133
2023-01-27 10:00,0.2289999999999999,75.35650412427216,147.9209518156229,6.246,8.381,43.800778240506574
2023-01-27 11:00,0.289,71.39846502324208,162.17451672675998,7.109,8.752,74.77478828428042
2023-01-27 12:00,0.266,69.70623916145055,177.15087430643177,7.376,8.668,58.64874808758513
2023-01-27 13:00,0.239,70.46421626234918,192.25806368959,7.351,8.555,37.01005889468446
2023-01-27 14:00,0.14,73.58773170342724,206.84673168599997,6.973,8.414,27.380955255778634
2023-01-27 15:00,0.058,78.75592458435771,220.48834174765548,6.163,8.472,11.941977410665492
2023-01-28 09:00,0.179,80.9871447936456,134.52609873835678,3.38,5.201,22.945606791860676
2023-01-28 10:00,0.267,75.12962549865298,147.78109401037415,4.544,4.686,41.58131963587211
2023-01-28 11:00,0.312,71.15304774728048,162.07050207917496,5.676,4.789,81.25330576332843
2023-01-28 12:00,0.294,69.44739379433797,177.09196949211116,6.052,5.038,60.86192907665724
2023-01-28 13:00,0.252,70.19959294425476,192.2480062346465,6.156,4.98,34.387989543349896
